TIFF_file,TIFF_path,JPEG_file,JPEG_path,hamming_distance,ssim_score,used_ssim
quarzo_84_intera_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-01-25/quarzo_84_intera_01.tif,L4_d47dc62b866cfe77f8deec0ecf621149.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_d47dc62b866cfe77f8deec0ecf621149.jpg,390,,False
80_Bohemite_DXRL_cat_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Gioia/2010-09-02/80_Bohemite_DXRL_cat_07.tif,L4_1fe73901a2f76021a23420c411e9d950.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_1fe73901a2f76021a23420c411e9d950.jpg,442,,False
smp2_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Matteucci M/mattia/smp2_03.tif,L4_fdf536fcf1195245f704edfd18868b4b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_fdf536fcf1195245f704edfd18868b4b.jpg,404,,False
g433c_42.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/140124 - G433C - annealing 380/g433c_42.tif,L4_ff179fdc86f7d234c7e58f2f8f8ee170.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_ff179fdc86f7d234c7e58f2f8f8ee170.jpg,468,,False
SOI15_44.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Greco S M L/Fremors/2015-03-30/SOI15_44.tif,L4_64359f293ad21868f9c731f3ce6d3316.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_64359f293ad21868f9c731f3ce6d3316.jpg,456,,False
3-D21200-109.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/luca_p/121008/3-D21200-109.tif,L4_9f54ac18931c12b88e06751701da8ce4.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_9f54ac18931c12b88e06751701da8ce4.jpg,418,,False
M16_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/napanil/modines/2010-11-08-M16/M16_08.tif,L4_9fc2db398ea55477f2837c271be5cd03.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_9fc2db398ea55477f2837c271be5cd03.jpg,432,,False
smp4_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Matteucci M/mattia/smp4_04.tif,L4_ec2feafe53fab2d2e59c28be54219a87.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_ec2feafe53fab2d2e59c28be54219a87.jpg,410,,False
Z3_sottile_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/Bidini_ZnO/Z3_sottile/Z3_sottile_02.tif,L4_d3e8957300676c5fc688f7797bb9dd27.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_d3e8957300676c5fc688f7797bb9dd27.jpg,426,,False
N6_BR_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Orru M/130824 - NW - Batch130823/N6_BR_05.tif,L4_34e228d2b3b42eac21cd272fd6428dc1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_34e228d2b3b42eac21cd272fd6428dc1.jpg,458,,False
