file,path,phash
L3_fc70211f97990c42db1f669e36546099.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_fc70211f97990c42db1f669e36546099.jpg,d1f4fc7807e8b47fcd8d7ba06b0ddb8172de3a12b5ced1164870c102a6954e0f5787a985fad0800a7d50015beb9fecd280af11e1173508b5febfe0ac6f5bf54fa568f09e4bf1707abae2752c76b9fcf4744fd33e916dfaf648aa06349d19ce5441a2061dc23c21f80051ed52aad1e2d51a4a7282152f87724540596d8edfc1dc
L3_47d0badffacf22afabb61f2351487c1a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_47d0badffacf22afabb61f2351487c1a.jpg,bfd699cc7ffd821b9a0be217040a8416a8752d9a9d2aad34ffe625b02a72ffdfcdd6cd234239c231d10b81284f17158c4943980d1c1cca4323f04f24518189b730fc2d7de0a6217f530ce226a447bfcaf68b9f5db145c46faff69a0fcb5d723799d77af2c5c0ace1c0ece756166b1ec8468c3eb08e9217b49b1fda8920a8ee13
L3_078c617663671aa099c233cfac5a0001.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_078c617663671aa099c233cfac5a0001.jpg,d51197ff3476e75d2baeda4121b811d96add2942beefafd80ac111b4ec6a1a820dac97fc43d6060daa9032af05a9d7ceaa331f294393dd07f3d886e0f0904e5923341273ed9b16cb4a43e266e1a56c210c3f4a46b5b958eef22ecbb332c83533acc0ad4a2c65d9547f77501c4ee785e1b027f5d1417bfaf6edc84ad3425a02f4
L3_aa56aa96132780ed6d9d4ba08d8a7722.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_aa56aa96132780ed6d9d4ba08d8a7722.jpg,97040390121843acb9dadca62887168f76e3a7c0f28c9e3e54f6943ef6b9702d20f8d7bc2d534d37e4b27cd053cdb21bf99a73800ed3096f9993974ab05b831e5fba6ecdf57a4e4a1d5b7102e89d46b53b1f6cb621660b026f1d8ea362a15ef02e6db0ca45a225d39f78c0811126e7c376d14dd640ce88abd9df961e7513af06
L3_dae436ec2a28a08be20cf3efb65c0ea2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_dae436ec2a28a08be20cf3efb65c0ea2.jpg,941c1e0641cf71e08ff7e1f685c230bd3363c2dbeb01e2a91e30dd06eca30de327e1326466b474cea9a6cfa91c9b1e35f2ed32ef1e3d5bc69b2c91fd6350acff6c1d2fa9fcb80bf40bb02777ebd0216a5a981b14b3c48e04f24c84d0685a56cedc8bce0a39872652cb326ed925335fcde5a0943810c832f3c2f2d576f1340a9b
L3_eb90aa6963ecbf26e8f5aab8383627a0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_eb90aa6963ecbf26e8f5aab8383627a0.jpg,aeaad1aa2bd56e55d42a918a2b556e75d4aa918a2b556e14d4aab0a292855ad33f50fc13d2aa99ab2f556e35d42a9b8b2b556e74d42ab1ca2b554639d4aaa1aa2a554c5dd4aaa1838ad5572f752ea9848a865753755d819582f2cb75cd05542a765aa35089f554aa754aabd1ca5555ab75faaa15caa555ea656aabb5da99578a
L3_aa776dfdc1216a797aa2d47733a69b6c.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_aa776dfdc1216a797aa2d47733a69b6c.jpg,f55c246b3b52f511f1743639234d6e4f6ce23053b449fbf2271edcd8e10e408f3eef511eda128a1458f8c14d44e6e660d51fa1c069c36751d580ccdb2c44118bbf1b9e754e8b7557976c910eddd2f74401ab135fc6a7e07b3f36e65a92e6e3e76fe5bcf6fdc603d706c61e308cc8b7c8596a0a4b9083591f08350ccad64282c6
L3_53a54542d5b5ec15c9ff0fef5137ad11.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_53a54542d5b5ec15c9ff0fef5137ad11.jpg,bfeffbea2ff56e75d02a91aabb556e55d4aa91aa8b554e55d42a918ac2804f7989552015d02a91ea2b556c35d4aa91ca2b554e35d4aab18aab554e75d42ab98aaad54677552aa9828ad5567f752aa9848ad14f7b75253086d2caeb598de554aa744aab558aa555aa754aaa558a95552a756aaa558a9555aa656aaa159a9d55ea
L3_b0eae1fc3d12aafd75676a1cd36a0df0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_b0eae1fc3d12aafd75676a1cd36a0df0.jpg,de67b60847622a3ded8270546d96e6e4e948b7ee935a8f6933ba8f548431ca4b7eb0d054a10c323c7dc31541af495bc91284dac473bc7187810c99ab67e1817ea4581ad47fc87e6197ca08f03faa25d8e353a5c8b83cf0ec6c7698c7cfa32f62034b5255b281fd8e9e1156457f3dca7029fcca1de90e8e112eea4af787abb5b4
L3_f272ad4447e25cef2ab72792e4ea52e8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_f272ad4447e25cef2ab72792e4ea52e8.jpg,d46edba768957f00c79ba4e04bdbf6d5b0a91b4149d2e26d8eb4b6aca430cc570d7354c4c8784e4d3274e65ddb30f208277d6c06fccf9f5b73b12e3fc6ac9cc60a037417955b88d70bf944c9eda84f82e2957e327ebd3812f62a0c57cb901e333d1d0b7ba28ac256559af344dda857c24ff2827fd821532b60e62021aa8df822
L3_a949c36375bda0796930b58df20264a7.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_a949c36375bda0796930b58df20264a7.jpg,8bb64de9436ce8f1e3e8b0f22297db35c22bb1276c787457c47c798d0feec98d7d9e06c1f04be9b303e9b371d625f17848126d70c58822673bd11edda02f9a0c63260481e7366f89c8cdfe87348bd934ab109b7c4a3279368e9752cdbacfe66c31c89e6cb35550ca0e6965c9944576cb38dc0655fa8d192b2551bc92ce754507
L3_f6df16409a7b6e3d605a526ecfc439b8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_f6df16409a7b6e3d605a526ecfc439b8.jpg,a6be006b4379ac57d228f79a2a95561bf58094507496b288699aa8e299c4b3f0bd4528b8d12195fa48e795bce4619d4638651545f11daae50a11a6f1d6f295b4acdb7617e58a8b8c899acb153326c0759a535858206c7a5af868cb195a9f474cc336c36daf1f532e0c6c9b4d8864174b54cea4cdf1cb55ea75eba2dff8e377eb
L3_ffc26877f3f75a4af30a4350391888c2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_ffc26877f3f75a4af30a4350391888c2.jpg,d7a381ca2bd56e75d42830aa2b550e15f4aa8aaa1e52ee7ad70b81c2c1e881c05d7f2c75d68adbdd2a552a54fc8cc7e22b5560f7d4aaf1ea1a554420d40ea88a0be16e47d5aaa8f01afb4e59f566a1c4aa3d8c77ac34063232d60bc7f7d576e730c8aa71eb2555825e7aaa71baaf552a754aaa158ab1556a75beaa04ba99d54e
L3_f8ddbdbff44d5e7e4e0803c0f8e1561e.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_f8ddbdbff44d5e7e4e0803c0f8e1561e.jpg,9db674c92db664d994a264891a752c95a94db53274adb6b48ad5b0e6197a4b6d73b26969ce6c45a11d652b96f88ab14a275b562ddf25abcd30725d2de24b49924dc5b493f9aa92d402116b6af462a4a5ebc65e540718492b7831b9b5e4e712420f9e6968ea3874b564618a538b8519ab753abbb4eaf7774a054cae25fbb1cdd0
L3_417f4c13c161d19b081fadc09bcb0409.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_417f4c13c161d19b081fadc09bcb0409.jpg,aeaef9ea2bd5ee75d42a91aa2b556e55d4aac18a2b552a75dd2215aac0c307bb3f1d0e47d0aad38a2bd56c14d42ad38a2bd54e35d42a91ca2bd54e35d4aab1822ad54675d5aab1940a515f7ef52aa9868a51c64b7d25b084f292ab55af6554a674daaa558aa555aa754aabd58a9155aa756aaa558a9555ea756aaa15929d572a
L3_d6b88111b33d90f1ef528df4f9c561e3.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_d6b88111b33d90f1ef528df4f9c561e3.jpg,de75605e42750b77beba0ba90db0624ee0ebfc9333d98698a4fb475aa3abddd61f461c66e8cac5143084f4f4b1051cea093f8f9fd5da53775d536e11d63fa21c09d05a76e59709920e1e4f43ac4bb159526ba63c57c8cd2ace939f89bacca474242e2363f38b012b3ab2d48b88776e28635eaf64a2b655605c04e4f4d0505bb3
L3_79a9f2fa8292462737c209629c10f5aa.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_79a9f2fa8292462737c209629c10f5aa.jpg,aeaab3ca2b556e75d42ad1aa29556e15d42a918a2ad16c75d58d8188ae1886772fd51053d0a8d1ca2fd53a34d4aaa1cb2b754617d4aa918a2b554e75d42ab9842ad54675d42889c22a554579f56ebe928bf65fdf2c2fb4e46e9acb57b8c554f03c88bb798a45552a3d66aa3183b55522257aaee59ac9552a75feaa15b28556fa
L3_b9134baea0aa4ea1287cbd9f071a35c5.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_b9134baea0aa4ea1287cbd9f071a35c5.jpg,aff8bfbf2fc79a55ce6cd34e1e4aad3be3d67156d049995f322b74c7e21288a0239d2bb7c088ec082ebe2d3bd0b491b4c5cb92dc3fee8002c0943a0e2bca6130e27e5c2d02a189abf4010ffe8232f5e23048f889c145e3f11a80947df400c2208a6c1ca49fd9b09cfdab454ef11667034f8bf7fcaddbb39102f469fef78f3e5d
L3_c5852914ca49efd7a7a901483ee98fcd.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_c5852914ca49efd7a7a901483ee98fcd.jpg,b5a4e157371551cbcba84ce1cd4b22bde4199695c159d42375f44ac43d55afe89745daa211670a459245be3dabc5da785c9ebca6aa3b869892a578dad1c4ff0fe37ff0ad507d40408a45a63056067f2de03fdb30be4c746f220a09f15ebeedae211e83a2ae1a14af813fecb426d21ec44888cd1f92a6d47d6d1b0d52a1e2ed6d
L3_a5b907b15ac101c58b992462ff8cbbbc.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_a5b907b15ac101c58b992462ff8cbbbc.jpg,bcbe85ed69552257d42da9e20bf7e874d72590482651e674d30ed0ba8164178f4f4ccfb5f68851da09c67eaed302bb023b15f7e6d0eb23782a77b2d4f82457b008176665dda3a4f2aaff055404fda4811b9020cab3962046d4fc391ffe71355e2032a3e0a5b9f532051facdce83154ee76315e67ca805e73197fa858bacd525d
L3_a52374a98724c6bd0666427dffdc4650.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_a52374a98724c6bd0666427dffdc4650.jpg,ff58eaac6baf514ec54aa2ba7bbe34c3f2736ed7b6ff8af76fdf7b509d56aeac6bcd545794daaafa6b80455bd922a2a1a4ed151c76c994759504baec6ba15412d43a2a382aa5554593622a8323a08a465dd8981ba81374a83a174c62d656a2a12a45196f554caeac2299cde5f6d494a969505b7f9920a5617a24cb30ac267369
L3_055b228e2efe49266d32bb42a0d457df.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_055b228e2efe49266d32bb42a0d457df.jpg,d54400425aaaeb73aefc57218d5718200bea95fd6a3cfbba245401042bebfbef3a1bd452691323da7aedb7fd1545102eeaefb9cb150475106f1ee43cfa130e76587056d1b22cf6a80511e94debf488f061925a9373c4a657becd66b5037d403c963bc8cbb44f5d379cc990474c7493f7a3f089354163dd3babe9424c64c85332
L3_025d45df2f2cb9cb01c14841131ce267.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_025d45df2f2cb9cb01c14841131ce267.jpg,b4140b04100e0b4edb4cf6fa6e5452bb6dc87918feacaa3224ad5066cd6d286b0e1f2c607b8af4a0c88addfa2095c7858df0ef237858cf21c87bcb10c842d9de0bd3cc78e74a140861ce22d78f6da2ea17eb22e4127c08ffd875578f35645cb9fb5678cf8a507d5f753c74c4891df0b1e94bdd8b36aa4e33f3a1ad4bf48a8572
L3_22902c6763c9851b0b615d4a04a3e512.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_22902c6763c9851b0b615d4a04a3e512.jpg,d4aa91aa2bd54675d42ac1aa2bd56ae5d42ad1e12ad56a18f02d908e3ea58cad2157cfb6d20f9eda2a55ea75d42aaa532f752d13f688d5e92b74f653d40a094c2a55c43df58aea1a2bd2c71d97aba30d889dd5ff447490414a92c341ff9371286e1afa9ce39557e6766aaa3683995d3d4439ab1dba88f70845e28995d691e438
L3_3b8716254eccc6860d08cc7038337305.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_3b8716254eccc6860d08cc7038337305.jpg,a5ec07e10e40c9759f44dac62c9d098f5a54ec2a857b8f9a12d9189ed9f1fc6c2fa9574296995a6652842e03b2cd4cead485f87e3524f56eca142d0773ab3b8ce0109f5a35670d7ffa1a121b74879438244d0250f6696847263dc363e49eb6664f6523764d56216ea408fdc17ffcac95547f2c749afab3026f6abde1e297bc03
L3_2a41bd0343029358e25dec9dd380ad37.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Films_Coated_Surface/L3_2a41bd0343029358e25dec9dd380ad37.jpg,9aaf2daa38709a56b045d68f3f7eed3166388c49b5b7a56759cfed23f26ee85b03ed6722e6576c98e85f135217cf239ec9abe1286850c05dc93093568c79f31c490d261fe5e98a166387a2328d6b1aeb43aca0d60feb3531f08c59f8594954b2111d2f2e702b27e5339ad3fccca36a7b82990ef047da0632a6a05d7b0a161756
