JPEG_file,JPEG_path,TIFF_file,TIFF_path,hamming_distance,ssim_score,used_ssim,match_quality
L8_0269de4a40a67a9c7a926a8d806cdc78.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_0269de4a40a67a9c7a926a8d806cdc78.jpg,CNP_1h_NewThermocouple04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-06-28/CNP_1h_NewThermocouple04.tif,258,,False,no_match
L8_ab3f11d345949e33cfc4fef754519600.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_ab3f11d345949e33cfc4fef754519600.jpg,silicio_250nm_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/2009-04-07/silicio_250nm_03.tif,346,,False,no_match
L8_8c65e3eacb269064d54e3d3af5715cf2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_8c65e3eacb269064d54e3d3af5715cf2.jpg,DE_nm_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale-master-roma/2010-02-19/DE_nm_03.tif,388,,False,no_match
L8_be519d51ff826614c79d38f2c1b98cb8.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_be519d51ff826614c79d38f2c1b98cb8.jpg,SOI15_53.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Greco S M L/Fremors/2015-03-30/SOI15_53.tif,30,0.9738814291859841,True,excellent
L8_e8c0d907b8bcc91e70270552ee47c485.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_e8c0d907b8bcc91e70270552ee47c485.jpg,membrana_roma_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/mixer-10022010/membrana_roma_06.tif,10,0.9962380483686479,True,excellent
L8_e1d181ed2624ec264ccb1761c454e9e5.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_e1d181ed2624ec264ccb1761c454e9e5.jpg,e_25.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dal Zilio S/imprinting p3ht/20-06-2012/e_25.tif,358,,False,no_match
L8_3a2e4e020b195216f99fe21931672205.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_3a2e4e020b195216f99fe21931672205.jpg,B4_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-03-21/B4_06.tif,414,,False,no_match
L8_93b640f689864759bd4802dd4bbdc010.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_93b640f689864759bd4802dd4bbdc010.jpg,ultrasound_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lazzarino M/aneeque/CNT/dielectrophoresys/17.10.06/ultrasound_02.tif,418,,False,no_match
L8_6f42dc573339f75c11cd54d4facf7c2c.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_6f42dc573339f75c11cd54d4facf7c2c.jpg,1_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-07-11/1_06.tif,400,,False,no_match
L8_4b948e8f000c2f00a4c1d198f8bfdb16.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_4b948e8f000c2f00a4c1d198f8bfdb16.jpg,image1.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Lazzarino M/davide_nonis/9cant/image1.tif,444,,False,no_match
L8_34c2252b519d20570f4c56b4cf2f7ff4.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_34c2252b519d20570f4c56b4cf2f7ff4.jpg,CNT03010701.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/labmodesti/CNTdic2006_2007/CNT03010701.tif,436,,False,no_match
L8_7e5afd49341f4153a77bb808fc751802.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/MEMS_devices_and_electrodes/L8_7e5afd49341f4153a77bb808fc751802.jpg,M_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Pozzato A/2007/2007-07-05/M_07.tif,444,,False,no_match
