JPEG_file,JPEG_path,TIFF_file,TIFF_path,hamming_distance,ssim_score,used_ssim,match_quality
L4_6cf8d6ec2a032ea217b30e2252f32320.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_6cf8d6ec2a032ea217b30e2252f32320.jpg,TiO2_acetic_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Titanium oxide_citric acid/Titanium oxide_acetic acid/TiO2_acetic_06.tif,4,0.9990917752598436,True,excellent
L4_2dd370f811c630a32781fe7163fe8326.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_2dd370f811c630a32781fe7163fe8326.jpg,sint_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 powder/PDCB/TiO2_PDCB_50_50_EtOH_Airspray/sinterizzato/sint_05.tif,4,0.9990018716122688,True,excellent
L4_0588d5b0ba52d04eaf8f2c615ad7c65d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_0588d5b0ba52d04eaf8f2c615ad7c65d.jpg,7_12.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Fatti da Cristiano/04_27/7_12.tif,2,0.9962686084768497,True,excellent
L4_5fae71d9b5703ad24feba2fa205c47df.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_5fae71d9b5703ad24feba2fa205c47df.jpg,Dav_Pipp_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/11-12-09/Dav_Pipp_04.tif,432,,False,no_match
L4_31c08f7573ac753ff26cf75550a8b8e1.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_31c08f7573ac753ff26cf75550a8b8e1.jpg,sample404.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Jashmini/2013_06_24/sample404.tif,440,,False,no_match
L4_9664f82c2da373969ccd5f551fa443b3.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_9664f82c2da373969ccd5f551fa443b3.jpg,TiO2_citric_04.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Titanium oxide_citric acid/TiO2_citric_04.tif,4,0.9984225496851574,True,excellent
L4_50d05f752a277f6cc5e93d54e6f86fec.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_50d05f752a277f6cc5e93d54e6f86fec.jpg,Canphor_TiO2sigma_50_50_sint_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Fatti da Cristiano/05_23/Canphor_TiO2sigma_50_50_sint_11.tif,6,0.9985719373101355,True,excellent
L4_6e76e0d2941ad31a0d918d116de5db10.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_6e76e0d2941ad31a0d918d116de5db10.jpg,PDCB_TiO2sigma_30_70_sint_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Fatti da Cristiano/05_23/PDCB_TiO2sigma_30_70_sint_06.tif,2,0.9982963704488312,True,excellent
L4_64359f293ad21868f9c731f3ce6d3316.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_64359f293ad21868f9c731f3ce6d3316.jpg,cella 11_15.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 paste electrode/cella 11 del 12_05_26/cella 11_15.tif,4,0.997705502186348,True,excellent
L4_5901564d1479762ac42beab71e410f0f.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_5901564d1479762ac42beab71e410f0f.jpg,AC_05.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/crosslinked_TiO2/AIBN_TiO2_CANFORA/imaging test/TiO2_canphor_30_70/riferimento al peso di TiO2/AC_05.tif,6,0.9983227064228447,True,excellent
L4_fe13e61ceac219c192ec17f353be68c2.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_fe13e61ceac219c192ec17f353be68c2.jpg,doctor_lento_08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 paste/prove di spessore/TiO2terpineolo_doctor_veloce/doctor_lento_08.tif,2,0.9999285321044324,True,excellent
L4_c20b4f5c3e6681380ae78369a66ab355.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_c20b4f5c3e6681380ae78369a66ab355.jpg,doctor_veloce_11.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 paste/prove di spessore/TiO2terpineolo_doctor_lento/doctor_veloce_11.tif,2,0.9999158035292937,True,excellent
L4_f0d9cd94a76c8c9a2a5bab4f02eb8f79.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_f0d9cd94a76c8c9a2a5bab4f02eb8f79.jpg,RIE_1min_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/Innocenzi-solgel/2010-02-01-pelosi/RIE_1min_02.tif,402,,False,no_match
L4_a7be6029a463d638fc393a7c3707a14b.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_a7be6029a463d638fc393a7c3707a14b.jpg,sint_450_1h14.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 paste/Menthol/Menthol_TiO2_50_50/Menthol_TiO2(evonik)_50_50/450C/sint_1h/sint_450_1h14.tif,4,0.9989685778109163,True,excellent
L4_34ba059f045aaa0bc5a28d00451b6f1e.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Powder/L4_34ba059f045aaa0bc5a28d00451b6f1e.jpg,sint_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/Nanostructures/TiO2 powder/PDCB/TiO2_PDCB_50_50_EtOH_doctor/sinterizzato/sint_02.tif,4,0.9991315062922347,True,excellent
