JPEG_file,JPEG_path,TIFF_file,TIFF_path,hamming_distance,ssim_score,used_ssim,match_quality
L5_df9285515fc8d60bd25625962f6a1663.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_df9285515fc8d60bd25625962f6a1663.jpg,RD_200nm_12.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale-master-roma/2010-02-19/RD_200nm_12.tif,424,,False,no_match
L5_2dbe59bdcb9a01271dd8d9143dda86c6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_2dbe59bdcb9a01271dd8d9143dda86c6.jpg,CNP_850C_4h_NoN_NoB_I_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-30/CNP_850C_4h_NoN_NoB_I_07.tif,348,,False,no_match
L5_36561a079c21105239e7551bc5567cea.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_36561a079c21105239e7551bc5567cea.jpg,7a_outer-edge_01.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Istem/TASC Project/Set 4/7a_outer-edge_01.tif,436,,False,no_match
L5_6cb99ad11149223b622f19ed0c62ab68.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_6cb99ad11149223b622f19ed0c62ab68.jpg,CNP_880C_1.5h_pallida_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-01/CNP_880C_1.5h_pallida_02.tif,402,,False,no_match
L5_4f86cc117b0b58f909b81156ab29d514.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_4f86cc117b0b58f909b81156ab29d514.jpg,Dav_Pipp_18.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/11-12-09/Dav_Pipp_18.tif,20,0.9925684469239074,True,excellent
L5_24090232dc69c3df8c68302ac2e865a6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_24090232dc69c3df8c68302ac2e865a6.jpg,02b_07.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/GDS/02b_07.tif,168,,False,no_match
L5_201b649d431ebf77441686d97de71a1a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_201b649d431ebf77441686d97de71a1a.jpg,QCNP_850_4h_4h5s15m_Giada_B_06.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-09-06/QCNP_850_4h_4h5s15m_Giada_B_06.tif,48,0.94567629785599,True,good
L5_ce3c6e088398c828466ec743770d6a35.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_ce3c6e088398c828466ec743770d6a35.jpg,04a_03.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/GDS/04a_03.tif,12,0.9435962340165915,True,good
L5_f8695fa63053e4a95f7d16fe730e842d.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_f8695fa63053e4a95f7d16fe730e842d.jpg,QCNP_850C4H_4HSN10SB1.5HSN_D08.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-08-26/QCNP_850C4H_4HSN10SB1.5HSN_D08.tif,430,,False,no_match
L5_d401d7474e4c4c1f530e7cdd84497e60.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_d401d7474e4c4c1f530e7cdd84497e60.jpg,CNP_880C_1.5h_10mBOE_12.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/denis/10-07-05/CNP_880C_1.5h_10mBOE_12.tif,2,0.9978188910152977,True,excellent
L5_1bb3aefbb72ce09e13ffd2838d1959eb.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_1bb3aefbb72ce09e13ffd2838d1959eb.jpg,WPtRh5_25.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Dalmiglio M/30-10-08/WPtRh5_25.tif,432,,False,no_match
L5_37787a01560ea92028e31f2849563259.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_37787a01560ea92028e31f2849563259.jpg,master_Roma1_etched_02.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Grenci G/nanoscale-master-roma/after etching_110509/master_Roma1_etched_02.tif,290,,False,no_match
L5_85e84898b97b171ce3746660f05b1c8a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Tips/L5_85e84898b97b171ce3746660f05b1c8a.jpg,NF-A_00.tif,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/backup_folder/Giusy/P3HT nanofibers/NF-A/NF-A_00.tif,434,,False,no_match
