file,path,phash
L0_35da4528991365232bec1278d5456bbc.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_35da4528991365232bec1278d5456bbc.jpg,8f2ab3764b4f3b39d9c316b41c73c697d27151872c615a776c74d628b8c534ec38c4b862a514ca33239d6953e32e3b926ad6b665cb5888a92d536ab8d59a6929577b3465cab21a4b4aaa4a5b52d32b5a3b33494d4a779aac9b12ab2cb3594ad7676a95958533545634e72662a097735b59466e75994e45a9353524e5ceb50d6a
L0_ab272d4311bb45290d7f090201f5a3cf.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_ab272d4311bb45290d7f090201f5a3cf.jpg,a68700b47fcfc0dcdd73fe266451c707df606721c01029fe2a6a1c63c73a0f754e101f23f65cebcd298e2174b9479c3194e76e3b3de1835b9c75c8f92df74584fd1d09aa1a2cd8e2a83c71fa3e53f849563c7cd0b8d0bf1f5cb8089de6cc69e27702c6a364d33a0145bf9d9018c6fea12aea01dc8273ec5f5510ed86a3d404d1
L0_8cb9d31d4bc58bb514184cc6eddace33.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_8cb9d31d4bc58bb514184cc6eddace33.jpg,ac9c6001246265c0b09e60f9766f273c6cd97cdcd1336bec1d9f70fef7831cc46992845b41c55dffe4021a8e03d29c00a55cb5ea649ece73c9f9d93ccf8957253d241c29b0fd5cda22b5523cee089e17983667ee6891df3b84619a4c1564b39adfe770012dfaf9529d6f20d6592851d3c619aaa32c1c2ab0e59d75352c5ae7aa
L0_10b39bc98353669e8626c3871e3f6e91.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_10b39bc98353669e8626c3871e3f6e91.jpg,a372193e3c7d0e07df6effc3237e303df8bb1e463f0459bf90006088bff19c6430347df0e69cc6ec3ff3c037dd89b81b27cc7ee7db0ace462011f23ddc0ef1032291f5f1d19be0c83841dff6ff88308a1f6673077c81ffc81867f93088477c7e006721f8cbcc7c1331fa3a1fc8e301cc20c203ffc81f016f2310a8c7c0305dcb
L0_cc59dc40bfb2954475b5f65aff32305a.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_cc59dc40bfb2954475b5f65aff32305a.jpg,a02fbb0da57de21ecba2117916b65fe1ce5e4d406b84ba5fe9b0f2c2294bec51645c596ab01b19ea23a7a675b337aa9635d7951b90ce5aaa1a496d159c2a759913360b31df31ee650cd4d62f950f3202ab2531ec226b095be454e433ec94c55d257299b0e0db1a9b53268b3dc2799fe63ae98d4df0a7c67731c8a2f4933474a2
L0_c76034310538059fccf32d487a92c234.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_c76034310538059fccf32d487a92c234.jpg,afb998426b2d07d6d06d4a91157bf832de29acf9e20cb1b006c5e968c6436f6c1699284dd59dbcca61ad93904d4c018abe1c6ee1112fde01db78aece28ac8cd2d4d9e88e18dae9dc81b02ab403d55fb8dbbf56ce95b50e56464a6670c8973dac53d275b39f6d51e83ea631765352188de065bf01a4b6011f4deeb91e8d7b15f8
L0_9df743ce3d6097d610fd145c07895ea0.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_9df743ce3d6097d610fd145c07895ea0.jpg,ed530b1c136c0b1196947ff32b4c353715aed1f4d1e9db1b2a11643aaa8c16cc5e6f86d5ce1efaf07e39117cb52f818bb633f4904c18dedf8f6c09cf54d87ccfd848cead448f3fc2e990f1782d92187f5fe3006280fe0eb826ab9315e66056ae2a360dcd36bb750709c5eea0baca21b20e50c3e386f0699226b979ce9b405791
L0_311a35b988dcbd586108ecdf3b8cefa6.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_311a35b988dcbd586108ecdf3b8cefa6.jpg,a54aaaa12aa55552d54aaaed2a9555734daa844ac412caaf2be35554d47eaaac2b8b5551d528aaad2acd5153d5ca2a81cbc534762abfdc55d006ef892b9d1453d51aaaeb2af9d55ed74aa88e28f4553571beaa09969ab7363bd54517d46c6ba432075559d652a0802a915577575aa18fac26e5f55fa250ba0cb767c7aaa3c92f
L0_d116ebe3a5852a361056ce51773b546e.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_d116ebe3a5852a361056ce51773b546e.jpg,e815164b3e9422daa5f4aa962507ad4e4fa005d985b6b42c715611a2985f50ae216af620a5aa5cd8742d4047b65fda28ff02fa4b59b8b953ab92f1101ab7d5b9b6e1703f46bc2e95aa87aa842dc7f999ca80f14d8a80bf6e4d0ede3cf330614e4a59f854f565ec7b0b37a78ae2c882bfc6ddcce38614b497c9ce5f35f1a268e1
L0_aa7d6da23492622ba4e74b9da05bb4f4.jpg,/orfeo/cephfs/scratch/mdmc/appliedAI/SEM/public_dataset/Complete_dataset/Porous_Sponge/L0_aa7d6da23492622ba4e74b9da05bb4f4.jpg,b16bfdea61d17fd761c2e2874c48eea8e950230012b57f1076ee5000cb57cc000f510c7deb0850ab1ad7af77cac7eff42efdf490edab99d07cd45029e18571f55aa14410836a03de021807d790ee97f832ee8ffde419cae47d23c3e8ec01306a1d818a69932502cf57b863f78af35d7b7d6e3827a70857f67ed4b615aaa33540
